time,지역,가게이름,아이디,주문내용,댓글,맛,양,배달,사진주소,sajang,ko_text,token_review,tagging,Noun,Adverb,Number,Verb,Adjective
2021년 11월 02일,권선동,BBQ-수원매산세류점,ko**님,"황금올리브（반반）/1(추가메뉴(BBQ닭껍데기)),BBQ소떡/1",맛도 배송도 최고인곳,5,5,5,이미지는 없어요,님 ㅎㅎ 최고의 찬사 리뷰네요 너무 너무 감동입니다고객님의 리뷰로 기분업입니다언제나 고객님이 치킨이 생각날때 앞으로도 저희 매산세류점이 책임지겠습니다최고로 맛있는 치킨으로요리뷰이벤 계속알죠다음주문시까지 잘준비하고 있다가 정성스럽게 조리해서맛있는 치킨 보내드릴께요하트하트즐겁고 행복한 날 되세요매산세류점 점주 올림,맛도 배송도 최고인곳,"['맛', '도', '배송', '도', '최고', '인', '곳']","[('맛', 'Noun'), ('도', 'Josa'), ('배송', 'Noun'), ('도', 'Josa'), ('최고', 'Noun'), ('인', 'Josa'), ('곳', 'Noun')]","['맛', '배송', '최고', '곳']",,,,
2021년 11월 02일,권선동,BBQ-수원매산세류점,dk**님,황금올리브닭다리（반반）/1,비비큐하면 항상 황금올리브반반만먹는데맛있게잘먹었습니다~,5,5,5,https://rev-static.yogiyo.co.kr/2ed38d8ecb9924919a59c2d728051b3f_tn.jpg,단골 님 저희 매산세류점을 황금올리브 닭다리 반반을 이용해주셔서 너무너무 감사합니다너무 맛있게 드셨다는 리뷰에 심쿵입니다좋은 올리브유와 신선육으로 더욱더 정성스럽게 조리해서 다음주문시에도맛있는 치킨 보내드릴께요다음주문시 리뷰이벤트 안하셨으면 꼭 이용해주시고요항상 변함없는 맛과 서비스로 만족만을 드리는 매장이 되도록 노력하겠습니다믿고 주문해주세요매산세류점 점주올림,비비큐하면 항상 황금올리브반반만먹는데맛있게잘먹었습니다,"['비비큐', '하면', '항상', '황금', '올리브', '반', '반', '만', '먹는데', '맛있게잘', '먹었습니다']","[('비비큐', 'Noun'), ('하면', 'Verb'), ('항상', 'Noun'), ('황금', 'Noun'), ('올리브', 'Noun'), ('반', 'Modifier'), ('반', 'Noun'), ('만', 'Josa'), ('먹는데', 'Verb'), ('맛있게잘', 'Adjective'), ('먹었습니다', 'Verb')]","['비비큐', '항상', '황금', '올리브', '반']",,,",하면,먹는데,먹었습니다",",맛있게잘"
2021년 11월 02일,권선동,BBQ-수원매산세류점,jw**님,황올한 깐풍순살/1,맛있네용 소스가 더 넉넉했으면 좋았을 것 같아요,4,4,4,https://rev-static.yogiyo.co.kr/4fd3b9526d63fe07e5f51c909627b273_tn.jpg,님 저희 신제품 깐풍순살을 이용해주셔서 너무 감사드립니다치밥과 술안주에 딱이죠ㅎㅎ소스는 본사에서 제공되는 봉지본사에서 간이 쎄게 나옴를 마리에 넣어 만들고 있습니다만 부족하다고 하시니 더 골고루 묻혀 지도록 최대한 노력하겠습니다앞으로 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트라고 적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,맛있네용 소스가 더 넉넉했으면 좋았을 것 같아요,"['맛있네용', '소스', '가', '더', '넉넉했으면', '좋았을', '것', '같아요']","[('맛있네용', 'Adjective'), ('소스', 'Noun'), ('가', 'Josa'), ('더', 'Noun'), ('넉넉했으면', 'Adjective'), ('좋았을', 'Adjective'), ('것', 'Noun'), ('같아요', 'Adjective')]","['소스', '더', '것']",,,,",맛있네용,넉넉했으면,좋았을,같아요"
2021년 11월 02일,권선동,BBQ-수원매산세류점,   손님,"핫황올 레드착착 닭다리/1,케이준감자/1",양은 생각보다 적고 레드착착이라해서 먹었는데 생각보다 시즈닝이 너무적어요; 돈아깝,3,2,4,이미지는 없어요,단골 손님님너무너무 송구 합니다  요즘 도계장 폐업으로 닭수급이 좋지 않아 덜 성숙된 닭이 공급되고 있습니다  그나마도 발주한 수량만큼 입괴되지도 않고 있습니다  ㅠㅠ레드착착 시즈닝은 앞으로 최대한 많이 제공 될 수 있도록 최선을 다하겠습니다다시 한번 죄송하다는 말씀 올리며 앞으로는 더 잘하는 비비큐가 되도록 하겠습니다항상 건강하시고 행복하시길 기도 드립니다감사합니다  꾸뻑,양은 생각보다 적고 레드착착이라해서 먹었는데 생각보다 시즈닝이 너무적어요 돈아깝,"['양은', '생각', '보다', '적고', '레드', '착착', '이라', '해서', '먹었는데', '생각', '보다', '시', '즈', '닝', '이', '너', '무적', '어', '요', '돈', '아깝']","[('양은', 'Noun'), ('생각', 'Noun'), ('보다', 'Josa'), ('적고', 'Verb'), ('레드', 'Noun'), ('착착', 'Noun'), ('이라', 'Josa'), ('해서', 'Verb'), ('먹었는데', 'Verb'), ('생각', 'Noun'), ('보다', 'Josa'), ('시', 'Modifier'), ('즈', 'Modifier'), ('닝', 'Noun'), ('이', 'Josa'), ('너', 'Modifier'), ('무적', 'Noun'), ('어', 'Suffix'), ('요', 'Josa'), ('돈', 'Noun'), ('아깝', 'Adjective')]","['양은', '생각', '레드', '착착', '생각', '닝', '무적', '돈']",,,",적고,해서,먹었는데",",아깝"
2021년 11월 02일,권선동,BBQ-수원매산세류점,wh**님,핫 황금올리브 콤보반반（크리스피＋찐킹소스）/1,맛도 맛인데 배달이나 서비스도 너무 좋았습니다!역시 믿고 먹는 bbq 입니다 감사합니다😄,5,5,5,https://rev-static.yogiyo.co.kr/60afe0d3e5a8457779d4ec82fb82af9d_tn.jpg,님 저희 황금올리브 대표치킨을 주문해주셔서 너무 감사드립니다후라이드는 역시 황올이죠ㅎㅎ소중한 시간내주셔서 맛있는 리뷰와 정성스러운 사진 감동입니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트 선물 선택하시고 적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,맛도 맛인데 배달이나 서비스도 너무 좋았습니다역시 믿고 먹는  입니다 감사합니다,"['맛', '도', '맛', '인데', '배달', '이나', '서비스', '도', '너무', '좋았습니다', '역시', '믿고', '먹는', '입니다', '감사합니다']","[('맛', 'Noun'), ('도', 'Josa'), ('맛', 'Noun'), ('인데', 'Josa'), ('배달', 'Noun'), ('이나', 'Josa'), ('서비스', 'Noun'), ('도', 'Josa'), ('너무', 'Adverb'), ('좋았습니다', 'Adjective'), ('역시', 'Noun'), ('믿고', 'Verb'), ('먹는', 'Verb'), ('입니다', 'Adjective'), ('감사합니다', 'Verb')]","['맛', '맛', '배달', '서비스', '역시']",",너무",,",믿고,먹는,감사합니다",",좋았습니다,입니다"
2021년 11월 02일,권선동,BBQ-수원매산세류점,wo**님,황금올리브치킨순살/1,배달도 빠르고 역시 비비큐!,5,5,5,https://rev-static.yogiyo.co.kr/c9be15707079eb9854da487b3cd480cc_tn.jpg,님 매산세류점 단골고객님의 리뷰는 언제나 기분이 좋습니다저희 치킨 맛있게 드셨다니 넘 행복합니다매산세류점 늘 맛있다는 칭찬에 기분업입니다더욱더 책임감을 가지고 초심을 잃지 않고 더욱더 노력 하겠습니다항상 좋은 고객님들과 나누고 소통하고 고객님들만 생각하면서 일하겠습니다언제나 치킨이 생각날때 찾아주세요맛있는 치킨으로 보답드리겠습니다오늘도 즐거운 날 되세요매산세류점 점주 올림,배달도 빠르고 역시 비비큐,"['배달', '도', '빠르고', '역시', '비비큐']","[('배달', 'Noun'), ('도', 'Josa'), ('빠르고', 'Adjective'), ('역시', 'Noun'), ('비비큐', 'Noun')]","['배달', '역시', '비비큐']",,,,",빠르고"
2021년 11월 02일,권선동,BBQ-수원매산세류점,kj**님,황금올리브（반반）/1,배달도 빠르고맛은 당연 킹왕짱!,5,5,5,https://rev-static.yogiyo.co.kr/b8908194bc518f10d45c6bb4e439a695_tn.jpg,님 저희 매산세류점을 황금올리브 반반을 이용해주셔서 너무너무 감사합니다너무 맛있게 드셨다는 리뷰에 심쿵입니다좋은 올리브유와 신선육으로 더욱더 정성스럽게 조리해서 다음주문시에도맛있는 치킨 보내드릴께요다음주문시 리뷰이벤트 안하셨으면 꼭 이용해주시고요항상 변함없는 맛과 서비스로 만족만을 드리는 매장이 되도록 노력하겠습니다믿고 주문해주세요매산세류점 점주올림,배달도 빠르고맛은 당연 킹왕짱,"['배달', '도', '빠르고', '맛', '은', '당', '연', '킹왕짱']","[('배달', 'Noun'), ('도', 'Josa'), ('빠르고', 'Adjective'), ('맛', 'Noun'), ('은', 'Josa'), ('당', 'Modifier'), ('연', 'Noun'), ('킹왕짱', 'Noun')]","['배달', '맛', '연', '킹왕짱']",,,,",빠르고"
2021년 11월 02일,권선동,BBQ-수원매산세류점,dm**님,"오리지널 콤보반반（황금올리브＋찐킹소스）/1,코카-콜라 500ml/1",맛있게 잘먹었어요~~^^,4,4,5,https://rev-static.yogiyo.co.kr/b33499a5dee8a46b0f972ba92959cdcd_tn.jpg,님 후라이드는 제일 맛있다고들 하는데 그중에서 원탑이 된것 같아너무 기분이 좋아요비비큐치킨 사용 오일인 엑스트라 버진 올리뷰의 장점은 불포화지방산으로 트랜스지방이 없고 피부미용에 좋고 항산화물질을 함유하고 있어 노화방지 및 콜레스텔롤 수치를 낮추고 심혈관 질환 및 예방에 좋습니다안심하고 믿고 드셔도 됩니다다음에 치킨이 생각날때 또 찾아주세요맛있는 치킨 보내드릴께요ㅎㅎ오늘도 즐거운일만 가득한 날 되세요매산세류점 점주 올림,맛있게 잘먹었어요,"['맛있게', '잘', '먹었어요']","[('맛있게', 'Adjective'), ('잘', 'VerbPrefix'), ('먹었어요', 'Verb')]",[],,,",먹었어요",",맛있게"
2021년 11월 02일,권선동,BBQ-수원매산세류점,ch**님,핫황올 레드착착 순살/1,일단은 맛있게 먹었긴한데요순살만 먹어서 아무생각없이 베어물었는데 뼈가1조각섞여있더라구여...바쁘시더라두 잘 확인해주세영 ㅠㅠ,5,5,5,https://rev-static.yogiyo.co.kr/3bf8c56a032e61172df8bf36f0bd9bf9_tn.jpg,님 저희 매산세류점을 이용해주셔서 너무 감사드립니다앞으로 더욱더 노력해서 고객님의 남은 별하나의 아쉬움을 채울 수 있도록할께요 순살 주문하셨는데 뼈가 조각 들어간 듯 합니다  앞으로 조리시 최선을 다해 실수가 없도록 하겠습니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트라고 적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,일단은 맛있게 먹었긴한데요순살만 먹어서 아무생각없이 베어물었는데 뼈가조각섞여있더라구여바쁘시더라두 잘 확인해주세영 ㅠㅠ,"['일단', '은', '맛있게', '먹었', '긴한데', '요순', '살', '만', '먹어서', '아무', '생각', '없이', '베어', '물었는데', '뼈', '가', '조각', '섞여있더라', '구', '여', '바쁘시더라', '두', '잘', '확인', '해주', '세영', 'ㅠㅠ']","[('일단', 'Noun'), ('은', 'Josa'), ('맛있게', 'Adjective'), ('먹었', 'Verb'), ('긴한데', 'Verb'), ('요순', 'Noun'), ('살', 'Noun'), ('만', 'Josa'), ('먹어서', 'Verb'), ('아무', 'Modifier'), ('생각', 'Noun'), ('없이', 'Adverb'), ('베어', 'Verb'), ('물었는데', 'Verb'), ('뼈', 'Noun'), ('가', 'Josa'), ('조각', 'Noun'), ('섞여있더라', 'Verb'), ('구', 'Noun'), ('여', 'Josa'), ('바쁘시더라', 'Adjective'), ('두', 'Determiner'), ('잘', 'Verb'), ('확인', 'Noun'), ('해주', 'Verb'), ('세영', 'Noun'), ('ㅠㅠ', 'KoreanParticle')]","['일단', '요순', '살', '생각', '뼈', '조각', '구', '확인', '세영']",",없이",,",먹었,긴한데,먹어서,베어,물었는데,섞여있더라,잘,해주",",맛있게,바쁘시더라"
2021년 11월 02일,권선동,BBQ-수원매산세류점,ga**님,자메이카 통다리구이/1(추가메뉴(케이준감자)),둘이서 먹기 충분했어요. 적당히 배부른정도?매운거 못먹는사람은 치킨무나 콜라같은 음료는 꼭 있어야 될거같아요.,5,5,5,이미지는 없어요,님 둘이서 먹기 충분했어요 적당히 배부른정도라고 말씀 주셨는데 감사 드립니다저희 자메이카 이용해주시고 최고의 별점과 칭찬 리뷰 너무 감사드립니다치밥으로도 아주 인기가 많고 특히 자메이카 현지 년이상된 저크 소스는 이국적이고 맛있는 깊은 맛이 장점입니다앞으로도 맛있는 치킨이 생각날때 항상 저희 매산세류점이 함께 할께요오늘도 행복하고 즐거운 날 되세요매산세류점 점주 올림,둘이서 먹기 충분했어요 적당히 배부른정도매운거 못먹는사람은 치킨무나 콜라같은 음료는 꼭 있어야 될거같아요,"['둘이서', '먹기', '충분했어요', '적당히', '배부른', '정도', '매운거', '못', '먹는', '사람', '은', '치킨', '무', '나', '콜라', '같은', '음료', '는', '꼭', '있어야', '될거', '같아요']","[('둘이서', 'Noun'), ('먹기', 'Noun'), ('충분했어요', 'Adjective'), ('적당히', 'Adjective'), ('배부른', 'Adjective'), ('정도', 'Noun'), ('매운거', 'Adjective'), ('못', 'VerbPrefix'), ('먹는', 'Verb'), ('사람', 'Noun'), ('은', 'Josa'), ('치킨', 'Noun'), ('무', 'Noun'), ('나', 'Josa'), ('콜라', 'Noun'), ('같은', 'Adjective'), ('음료', 'Noun'), ('는', 'Josa'), ('꼭', 'Noun'), ('있어야', 'Adjective'), ('될거', 'Verb'), ('같아요', 'Adjective')]","['둘이서', '먹기', '정도', '사람', '치킨', '무', '콜라', '음료', '꼭']",,,",먹는,될거",",충분했어요,적당히,배부른,매운거,같은,있어야,같아요"
2021년 11월 02일,권선동,BBQ-수원매산세류점,wl**님,황금올리브（반반）/1,겉은 바삭하고 속은 촉촉하니 넘 맛있게 잘 먹었습니다 👍👍,5,5,5,https://rev-static.yogiyo.co.kr/0327e83076e7a43ec775c76e730808c8_tn.jpg,님 중에 매산세류점 치킨을 맛있게 드셨다는 칭찬 너무 너무 감사드립니다저희 지점에 전 제품개발및 관리 팀장님께서 관리하고 계시거든요전제품을 메뉴얼에 입각하여 정성스럽게 조리되고 관리되고 있습니다언제든지 필요한 사항있으면 요청해주시면 성심성의껏경청하고 꼭 조치해드리겠습니다ㅎㅎ저희의 기쁨입니다오늘도 행복하고 즐거운 날 되세요매산세류점 점주올림,겉은 바삭하고 속은 촉촉하니 넘 맛있게 잘 먹었습니다 ,"['겉', '은', '바삭', '하고', '속', '은', '촉촉하니', '넘', '맛있게', '잘', '먹었습니다']","[('겉', 'Noun'), ('은', 'Josa'), ('바삭', 'Noun'), ('하고', 'Josa'), ('속', 'Noun'), ('은', 'Josa'), ('촉촉하니', 'Adjective'), ('넘', 'Verb'), ('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었습니다', 'Verb')]","['겉', '바삭', '속']",,,",넘,잘,먹었습니다",",촉촉하니,맛있게"
2021년 11월 02일,권선동,BBQ-수원매산세류점,xu**님,황금올리브닭다리/1,맛있게 잘 먹었어요~~짱짱,5,5,5,이미지는 없어요,님 저희 매산세류점 고객님의 리뷰 칭찬은 너무 행복한 에너지 입니다늘 진심으로 감사하다는 말 전해드립니다맛있게 드셔주셔서 저희도 넘 행복합니다 특히 양념치킨 클로즈업 사진도예술입니다ㅎㅎ앞으로도 더 맛있고 더 좋은 서비스로 고객님 치킨을책임지겠습니다늘 기분좋은일이 고객님과 함께 하시길 바랍니다또 뵙겠습니다고객님매산세류점 점주 올림,맛있게 잘 먹었어요짱짱,"['맛있게', '잘', '먹었어요', '짱짱']","[('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었어요', 'Verb'), ('짱짱', 'Noun')]",['짱짱'],,,",잘,먹었어요",",맛있게"
2021년 11월 02일,권선동,BBQ-수원매산세류점,br**님,"황금올리브（반반）/1(추가메뉴(케이준감자)),맥주 1,000CC/1",맛있어요~~~한달에 몇번을시키는지 ㅋㅋㅋ,5,5,5,https://rev-static.yogiyo.co.kr/165be776678491a706c3a84cb8089f4f_tn.jpg,단골 님 저희 매산세류점 찐찐 고객님 의 리뷰는 항상 행복하고 힘이납니다진심이요 리뷰도 너무 정성스러워 고객님의 좋은 성품이 그냥 전해져 넘 좋습니다저희 매장 근무자들이 외식분야에 년이상 오랜경험을 가지고 있습니다제대로된 맛있는 치킨을 앞으로도 정성스럽게 만들어 전송해드릴께요즐겁고 행복한 날 되시고요 변덕스러운 날씨에 건강 유의하세요매산세류점 점주 올림,맛있어요한달에 몇번을시키는지 ㅋㅋㅋ,"['맛있어요', '한', '달', '에', '몇번', '을', '시키는지', 'ㅋㅋㅋ']","[('맛있어요', 'Adjective'), ('한', 'Determiner'), ('달', 'Noun'), ('에', 'Josa'), ('몇번', 'Noun'), ('을', 'Josa'), ('시키는지', 'Verb'), ('ㅋㅋㅋ', 'KoreanParticle')]","['달', '몇번']",,,",시키는지",",맛있어요"
2021년 11월 02일,권선동,BBQ-수원매산세류점,db**님,황금올리브치킨/1,뭔가 기름이 오래되보임,4,4,4,https://rev-static.yogiyo.co.kr/e3be4a414207f0bb6c5b9fc34e795ea9_tn.jpg,님 기름이 오래되어 보인다고 하시니 너무너무 송구 합니다행사가 진행되는 날이면 많은 주문으로 인해 영업중간에 기름을 갈기가 상당히 어렵습니다만 이런말씀은 핑계밖에 되지 않는다고 생각하고 앞으로는 더 깨끗한 기름으로 조리된 제품만을 제공해 드리도록 최선을 다하겠습니다다시 한번 송구하다는 말씀 올리며 더욱 더 잘하는 비비큐 매산세류점이 되도록 하겠습니다항상 건강하시고 행복하시길 기도 드립니다감사합니다  비비큐매산세류점 점주 올림  꾸뻑,뭔가 기름이 오래되보임,"['뭔가', '기름', '이', '오래되', '보임']","[('뭔가', 'Noun'), ('기름', 'Noun'), ('이', 'Josa'), ('오래되', 'Adjective'), ('보임', 'Noun')]","['뭔가', '기름', '보임']",,,,",오래되"
2021년 11월 02일,권선동,BBQ-수원매산세류점,de**님,황금올리브치킨순살/1,치킨 맛있어요리뷰 이벤트 잘 받았어요,5,5,5,https://rev-static.yogiyo.co.kr/253842ec6b67f64cc0912c76818d74ce_tn.jpg,님  저희 매산세류점의 서비스는 에피타이져라고 생각하고 있습니다기분이 좋아야 치킨이 더 맛있잖아요ㅎㅎ기분이 나쁘면 랍스타도 냉동새우만도 못하게 느껴지는게 음식이니ㅎㅎ그래서 늘 더욱더 친절하게 저희가 할 수 있는 건 모든 다 하자라면 생각으로 고객님들을 응대하고 있습니다좋게 봐주셔서 넘 행복합니다앞으로도 맛있고 건강한 치킨 정성스레 조리하여 전송하겠습니다맛있는 치킨만 보내드릴께요행복한 날 되세요 또 뵙겠습니다매산세류점 점주 올림,치킨 맛있어요리뷰 이벤트 잘 받았어요,"['치킨', '맛있어요', '리뷰', '이벤트', '잘', '받았어요']","[('치킨', 'Noun'), ('맛있어요', 'Adjective'), ('리뷰', 'Noun'), ('이벤트', 'Noun'), ('잘', 'Verb'), ('받았어요', 'Verb')]","['치킨', '리뷰', '이벤트']",,,",잘,받았어요",",맛있어요"
2021년 11월 02일,권선동,BBQ-수원매산세류점,pp**님,황금올리브핫윙/1,너무 잘 먹었습니다!,5,5,5,이미지는 없어요,비비큐는 특히 좋은 튀김용 올리브유로 조리해서 더욱더 바삭하고 담백하고 고소합니다저희 엑스트라 버진 올리뷰의 장점은 불포화지방산으로 트랜스지방이없고 피부미용에 좋고 항산화물질을 함유하고 있어 노화방지 및콜레스텔롤 수치를 낮추고 심혈관 질환 및 예방에 좋습니다치킨대학에서 올리브유의 장점에 대하여 배웠는데 한번 써봤습니다ㅎㅎ좋데유앞으로도 건강한 치킨 맛에 대해서 믿고 드실수 있는 치킨을 조리해서 보내드리겠습니다소중한 시간내주셔서 올려주신 리뷰와 멋진 사진 넘 감사드려요오늘도 행복하세요,너무 잘 먹었습니다,"['너무', '잘', '먹었습니다']","[('너무', 'Adverb'), ('잘', 'Verb'), ('먹었습니다', 'Verb')]",[],",너무",,",잘,먹었습니다",
2021년 11월 02일,권선동,BBQ-수원매산세류점,pp**님,황금올리브핫윙/1(추가메뉴(케이준감자)),너무 맛있게 잘 먹었습니다!서비스 감사해요!!,5,5,5,이미지는 없어요,님 저희 매산세류점의 서비스는 에피타이져라고 생각하고 있습니다기분이 좋아야 치킨이 더 맛있잖아요ㅎㅎ기분이 나쁘면 랍스타도 냉동새우만도 못하게 느껴지는게 음식이니ㅎㅎ그래서 늘 더욱더 친절하게 저희가 할 수 있는 건 모든 다 하자라면 생각으로 고객님들을 응대하고 있습니다좋게 봐주셔서 넘 행복합니다앞으로도 맛있고 건강한 치킨 정성스레 조리하여 전송하겠습니다맛있는 치킨만 보내드릴께요행복한 날 되세요 또 뵙겠습니다매산세류점 점주 올림,너무 맛있게 잘 먹었습니다서비스 감사해요,"['너무', '맛있게', '잘', '먹었습니다', '서비스', '감사해요']","[('너무', 'Adverb'), ('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었습니다', 'Verb'), ('서비스', 'Noun'), ('감사해요', 'Verb')]",['서비스'],",너무",,",잘,먹었습니다,감사해요",",맛있게"
2021년 11월 02일,권선동,BBQ-수원매산세류점,jy**님,"황금올리브치킨순살/1,케이준감자/2",여기처음주문하는곳인데너무맛나요,5,5,5,https://rev-static.yogiyo.co.kr/fd22b1c2ccfd0158654ebdc8e2f9d46e_tn.jpg,님 첫주문 너무너무 감사드려요 첫만남에 칭찬리뷰를 올려주셔서 얼마나 기쁜지 모르겠습니다단골약속은 저희의 가장 큰 행복입니다더욱더 많은 책임감을 느끼고 정말 맛있고 제대로된 치킨을 만들어 보내드리도록최선의 노력을 다하겠습니다크리스피는 매콤함과 중반이후에도 느끼함이 없어 너무많은 사랑을 받고 있습니다앞으로도 맛있는 치킨이 먹고 싶을때 찾아주시면 믿음에 보답하겠습니다정말 멋진 사진 감동입니다너무 감사드려요즐겁고 편안한 날 되세요매산세류점 점주 올림,여기처음주문하는곳인데너무맛나요,"['여기', '처음', '주문', '하', '는', '곳', '인데', '너무', '맛', '나', '요']","[('여기', 'Noun'), ('처음', 'Noun'), ('주문', 'Noun'), ('하', 'Suffix'), ('는', 'Josa'), ('곳', 'Noun'), ('인데', 'Josa'), ('너무', 'Adverb'), ('맛', 'Noun'), ('나', 'Josa'), ('요', 'Noun')]","['여기', '처음', '주문', '곳', '맛', '요']",",너무",,,
2021년 11월 02일,권선동,BBQ-수원매산세류점,wl**님,황금올리브치킨순살/1,맛잇슴돠!,5,5,5,https://rev-static.yogiyo.co.kr/9e3cbb5e4c12b8931cc838738a092859_tn.jpg,님 저희 매산세류점을 이용해주셔서 너무 감사드립니다최고의 별점으로 응원해주셔서 넘 감사합니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트선물 선택하시고 적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,맛잇슴돠,['맛잇슴돠'],"[('맛잇슴돠', 'Noun')]",['맛잇슴돠'],,,,
2021년 11월 02일,권선동,BBQ-수원매산세류점,wj**님,황금올리브핫윙/1,맛있습니다역시 bbq쵝오예요,5,5,5,https://rev-static.yogiyo.co.kr/95373e01195f97d108666208d8e265f0_tn.jpg,비비큐는 특히 좋은 튀김용 올리브유로 조리해서 더욱더 바삭하고 담백하고 고소합니다저희 엑스트라 버진 올리뷰의 장점은 불포화지방산으로 트랜스지방이없고 피부미용에 좋고 항산화물질을 함유하고 있어 노화방지 및콜레스텔롤 수치를 낮추고 심혈관 질환 및 예방에 좋습니다치킨대학에서 올리브유의 장점에 대하여 배웠는데 한번 써봤습니다ㅎㅎ좋데유앞으로도 건강한 치킨 맛에 대해서 믿고 드실수 있는 치킨을 조리해서 보내드리겠습니다소중한 시간내주셔서 올려주신 리뷰와 멋진 사진 넘 감사드려요오늘도 행복하세요,맛있습니다역시 쵝오예요,"['맛있습니다', '역시', '쵝오', '예요']","[('맛있습니다', 'Adjective'), ('역시', 'Noun'), ('쵝오', 'Noun'), ('예요', 'Josa')]","['역시', '쵝오']",,,,",맛있습니다"
2021년 11월 02일,권선동,BBQ-수원매산세류점,wo**님,황금올리브치킨/1,치킨은 황올이라 기본이상은 가는데 서비스로 주신 소떡은 떡이 그냥 생떡이라봐도 될정도로 딱딱햇어요 살짝아쉽네요,5,5,5,이미지는 없어요,님 저희 매산세류점 대표메뉴 황올을 이용해주셔서 너무 너무 감사드립니다맛있는 리뷰와 최고의별점 넘 행복합니다앞으로도 좋은 재료로 정성스럽게 조리해서 맛있는 치킨 전송해드릴께요치킨이 생각날때 저희 매산세류점이 함께 하겠습니다소떡은 조리과정 다시 점검하고 빠르게 배송되도록 최선을 다하겠습니다 늘 맛있게 치킨 드시는 고객님들의 모습을 상상하며 최선을 다해 노력하겠습니다언제나 행복한 일만 함께하시고요항상 건강유의하시고요매산세류점 점주 올림,치킨은 황올이라 기본이상은 가는데 서비스로 주신 소떡은 떡이 그냥 생떡이라봐도 될정도로 딱딱햇어요 살짝아쉽네요,"['치킨', '은', '황', '올이라', '기본', '이상은', '가는데', '서비스', '로', '주신', '소', '떡', '은', '떡', '이', '그냥', '생떡', '이라', '봐도', '될', '정도', '로', '딱', '딱', '햇', '어', '요', '살짝', '아쉽네요']","[('치킨', 'Noun'), ('은', 'Josa'), ('황', 'Noun'), ('올이라', 'Verb'), ('기본', 'Noun'), ('이상은', 'Noun'), ('가는데', 'Verb'), ('서비스', 'Noun'), ('로', 'Josa'), ('주신', 'Noun'), ('소', 'Modifier'), ('떡', 'Noun'), ('은', 'Josa'), ('떡', 'Noun'), ('이', 'Josa'), ('그냥', 'Noun'), ('생떡', 'Noun'), ('이라', 'Josa'), ('봐도', 'Verb'), ('될', 'Verb'), ('정도', 'Noun'), ('로', 'Josa'), ('딱', 'Modifier'), ('딱', 'Modifier'), ('햇', 'Noun'), ('어', 'Suffix'), ('요', 'Josa'), ('살짝', 'Noun'), ('아쉽네요', 'Adjective')]","['치킨', '황', '기본', '이상은', '서비스', '주신', '떡', '떡', '그냥', '생떡', '정도', '햇', '살짝']",,,",올이라,가는데,봐도,될",",아쉽네요"
2021년 11월 02일,권선동,BBQ-수원매산세류점,th**님,황금올리브치킨/2,정말정말 맛있어요!!,5,5,5,https://rev-static.yogiyo.co.kr/d844fd26710b89e74af305decabc936b_tn.jpg,단골 님 저희 치킨의 인기메뉴 황금올리브 이용해주시고 최고의 별점과 소중한 리뷰로 응원을 해주셔서 너무너무 감사드립니다저희 매산세류점은 최대한 고객님들께 바삭한 치킨을 전달해드리기 위해 열심히노력하고 있습니다저희 매산세류점의 치킨을 드시고 조금이나 일상의 노고가 풀리셨으면 좋겠습니다앞으로도 초심을 잃지 않는 맛있는 치킨집이 되도록 최선의 노력을 다하겠습니다많은 이용 부탁드립니다항상 건강하시고 즐거운 날 보내세요매산세류점 점주 올림,정말정말 맛있어요,"['정말', '정말', '맛있어요']","[('정말', 'Exclamation'), ('정말', 'Exclamation'), ('맛있어요', 'Adjective')]",[],,,,",맛있어요"
