크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 10월 16일,권선동,BBQ-수원매산세류점,ju**님,2021년 10월 16일,"황올한 깐풍순살 반마리/1,오징어튀김/1,새우스틱/1",오징어가 속빈 치즈스틱으로 잘못 배달 왔지만 사장님의 친절한 목소리로 사과하시며 다시 배송 해주신단 말씀에 치킨까지 더 더 맛있어 지는 마법이~^~^치킨 먹으러 담에 또 올께요~~ㅎ,5,5,5,님 아이고 너그러운 마음에 감동입니다저희  아르바이트생이 치즈스틱을 오징어스틱으로 착각하고 넣었다고 합니다  다시 교육 잘 시키고 제대로 제공되도록 하겠습니다제가 직접 전화 받았는데 잘 설명해 주시고 잘 이해해 주셔서 진심 감사 합니다앞으로는 더 잘하는 비비큐매산세류점이 되도록 최선을 다하겠습니다항상 건강하시고 행복하시길 기도 드립니다감사합니다  꾸뻑,이미지는 없어요
2021년 10월 16일,권선동,BBQ-수원매산세류점,mu**님,2021년 10월 16일,핫황금올리브 크리스피/1,맛나게 잘 먹었습니다,5,5,5,저희 매산세류점 대표메뉴 크리스피를 이용해주셔서 너무 너무 감사드립니다맛있는 리뷰와 최고의별점 넘 행복합니다앞으로도 좋은 재료로 정성스럽게 조리해서 맛있는 치킨 전송해드릴께요치킨이 생각날때 저희 매산세류점이 함께 하겠습니다늘 맛있게 치킨 드시는 고객님들의 모습을 상상하며 최선을 다해 노력하겠습니다언제나 행복한 일만 함께하시고요항상 건강유의하시고요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/6300a781cfab836c9b70e9b7e09b3d5a_tn.jpg
2021년 10월 16일,권선동,BBQ-수원매산세류점,eh**님,2021년 10월 16일,황금올리브치킨/1,주문량이 많고 날씨가 좋지 않아 배달이 늦었지만 다행히 제가 시간이 여유로워서 이해가 갑니다따뜻하고 맛있게 먹을 수 있어서 감사합니다 저번 리뷰이벤트 선물로 주신 소떡소떡 감사히 잘 먹었습니다,5,5,5,님  저희 매산세류점의 서비스는 에피타이져라고 생각하고 있습니다기분이 좋아야 치킨이 더 맛있잖아요ㅎㅎ기분이 나쁘면 랍스타도 냉동새우만도 못하게 느껴지는게 음식이니ㅎㅎ그래서 늘 더욱더 친절하게 저희가 할 수 있는 건 모든 다 하자라면 생각으로 고객님들을 응대하고 있습니다좋게 봐주셔서 넘 행복합니다앞으로도 맛있고 건강한 치킨 정성스레 조리하여 전송하겠습니다맛있는 치킨만 보내드릴께요행복한 날 되세요 또 뵙겠습니다매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/dfe3570287f8928474800ab100c0de8e_tn.jpg
2021년 10월 16일,권선동,BBQ-수원매산세류점,dk**님,2021년 10월 16일,황금올리브닭다리（반반）/1,ㅎㅎㅎㅎㅎㅎㄹㅎㄹㄹ,5,5,5,님 저희 치킨을 이용해주셔서 너무너무 감사드립니다소중한 시간 내주셔서 최고의 별점으로 응원해주셔서 너무 너무 감동입니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트 선물선택해서 적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,이미지는 없어요
2021년 10월 16일,권선동,BBQ-수원매산세류점,ki**님,2021년 10월 16일,"황올한 깐풍순살 반마리/1,쇼콜라볼/1",잘먹었습니다.,5,5,5,님  저희 치킨을 이용해주셔서 너무너무 감사드립니다소중한 시간 내주셔서 최고의 별점으로 응원해주셔서 너무 너무 감동입니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트 선물선택해서  적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/aca66e77636022bdccd6e3c4a3357684_tn.jpg
2021년 10월 15일,권선동,BBQ-수원매산세류점,se**님,2021년 10월 15일,핫황올 레드착착 닭다리/1,항상 맛나게 먹어요 항상 10점,5,5,5,님 중에 매산세류점 치킨을 맛있게 드셨다는 칭찬 너무 너무 감사드립니다저희 지점에 전 제품개발및 관리 팀장님께서 관리하고 계시거든요전제품을 메뉴얼에 입각하여 정성스럽게 조리되고 관리되고 있습니다언제든지 필요한 사항있으면 요청해주시면 성심성의껏경청하고 꼭 조치해드리겠습니다ㅎㅎ저희의 기쁨입니다오늘도 행복하고 즐거운 날 되세요매산세류점 점주올림,이미지는 없어요
2021년 10월 15일,권선동,BBQ-수원매산세류점,bb**님,2021년 10월 15일,황금올리브치킨/1,맛있게 잘 먹었네요,5,5,0,님 저희 치킨의 맛있는 황올을 주문해주시고 소중한 시간내주셔서 리뷰 그리고 최고의 별점으로 응원해주셔서 너무 감동입니다맛있었다는 리뷰 너무 힘이 납니다감사합니다앞으로도 고객님이 맛있는 치킨이 생각날때 항상 곁에 있겠습니다정말 맛있는 치킨만 보내드릴께요ㅎㅎ항상 건강유의하시고요 즐거운 날 되세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/ffbedf1cf32aca713831cc454443ad31_tn.jpg
2021년 10월 15일,권선동,BBQ-수원매산세류점,je**님,2021년 10월 15일,메이플2개＋황올다리2개/1(추가메뉴(새우스틱)),맛있네요번창하십쇼~~,5,5,5, 님 저희 매산세류점을 이용해주셔서 너무 감사드립니다최고의 별점으로 응원해주셔서 넘 감사합니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트선물 선택하시고 적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,이미지는 없어요
2021년 10월 15일,권선동,BBQ-수원매산세류점,ru**님,2021년 10월 15일,핫황금올리브 크리스피/1,잘 먹었습니다 바삭하고 맛있네요,5,5,5,님 저희 매산세류점을 이용해주셔서 너무 감사드립니다최고의 별점으로 응원해주셔서 넘 감사합니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트선물 선택하시고 적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/9c2998b07012f35d7a9abdc9e7bff097_tn.jpg
2021년 10월 15일,권선동,BBQ-수원매산세류점,ha**님,2021년 10월 15일,핫황금올리브 크리스피/1,핫황올 오랜만에 먹었는데 더 매워졌네요 맛있게 먹었어요,5,5,5,님 매산세류점 찐찐 고객님저희 매산세류점을 이용해주시고 이렇게 예술적인 리뷰 올려주시고 넘 감사드립니다진심으로 감사하다고 전해드립니다   더 매워졌다고 하시니 아마도 마리네이드 양을 조금 더 넣은 듯 합니다  더 살피도록 하겠습니다항상 고객님의 치킨은 저희 매산세류점이 책임지고 최고의 품질로만전송해드리기위해 최선의 노력을 다하겠습니다고객님들이 사랑으로요더 발전하는 매산세류점이 되겠습니다오늘도 즐거운 날되시고요 항상 건강유의하세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/e25182c248f98eb0e81533dd0de8426b_tn.jpg
2021년 10월 15일,권선동,BBQ-수원매산세류점,jg**님,2021년 10월 15일,핫 황금올리브 콤보반반（레드착착＋크리스피）/1,기름 바꿀때가된듯 맛은 쏘쏘,3,3,0,님 아이고 기름을 교체하시전의 제품을 제공 받으신 듯 합니다저희가 산도 체크하여 오일을 교체합니다  아마도 교체전에 조리된 치킨을 제공 받으신 듯 한데 앞으로 더 철저하게 기름 관리하도록 하겠습니다이용해 주심에 다시한번 감사 드리며 항상 건강하시길 기도 드립니다  꾸뻑,https://rev-static.yogiyo.co.kr/65fa5e544e7e2cdb31825b26cad83de2_tn.jpg
2021년 10월 15일,권선동,BBQ-수원매산세류점,sh**님,2021년 10월 15일,"황올 엉치치킨 6조각/1,모둠감자튀김/1",맛있게 잘 먹었습니다 감사합니다,5,5,5,님 저희 매산세류점을 이용해주셔서 너무 감사드립니다최고의 별점으로 응원해주셔서 넘 감사합니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트선물 선택하시고 적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,이미지는 없어요
2021년 10월 15일,권선동,BBQ-수원매산세류점,ha**님,2021년 10월 15일,황금올리브치킨/1,행사땜에 바쁘고 힘드신것같아요저렴하게 먹어서 너무좋은데 먼저 치킨하고 너무차이가나요ㅜㅜ오래튀기신건지 튀김옷이 제가아는 bbq가 아님요촉촉하지도않고... 그래도 행사땜에 바쁘셨으리라 생각하고 평소의 매산세류점은 만점이기에 별5개입니다~,4,4,5,님 아무리 행사를해도 최고 품질의 치킨만을 제공해 드려야 하는데 너무너무 송구 합니다  그래도 평소 생각하시고 좋은 평점 주심에 너무너무 감사 드립니다다음부터는 그런일 절대 없도록 최선을 다하겠습니다다시한번 송구하다는 인사 올립니다  꾸뻑,https://rev-static.yogiyo.co.kr/06fdaf257c54303a5d8b8fe5fc209046_tn.jpg
2021년 10월 15일,권선동,BBQ-수원매산세류점,tu**님,2021년 10월 15일,"오리지날 양념치킨 반마리/1,통새우 멘보샤/1",다른 지점도 많이 먹었는데여기가 제일 좋았어요또 시칼게요~!,5,5,5,님  저희 매산세류점 찐찐 고객님 의 리뷰는 항상 행복하고 힘이납니다진심이요 리뷰도 너무 정성스러워 고객님의 좋은 성품이 그냥 전해져 넘 좋습니다저희 매장 근무자들이 외식분야에 년이상 오랜경험을 가지고 있습니다제대로된 맛있는 치킨을 앞으로도 정성스럽게 만들어 전송해드릴께요즐겁고 행복한 날 되시고요 변덕스러운 날씨에 건강 유의하세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/012fae6903acdfcce955f778cf2f360d_tn.jpg
2021년 10월 15일,권선동,BBQ-수원매산세류점,tu**님,2021년 10월 15일,"오리지날 양념치킨 반마리/1(추가메뉴(오징어튀김,스파클링레몬보이))",저희가족이 많이 좋아합니다.,5,5,0,님 매산세류점 단골고객님의 리뷰는 언제나 기분이 좋습니다저희 치킨 맛있게 드셨다니 넘 행복합니다매산세류점 늘 맛있다는 칭찬에 기분업입니다더욱더 책임감을 가지고 초심을 잃지 않고 더욱더 노력 하겠습니다항상 좋은 고객님들과 나누고 소통하고 고객님들만 생각하면서 일하겠습니다언제나 치킨이 생각날때 찾아주세요맛있는 치킨으로 보답드리겠습니다오늘도 즐거운 날 되세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/35fd735f0a1ad48ef691bff033d779a8_tn.jpg
2021년 10월 15일,권선동,BBQ-수원매산세류점,tu**님,2021년 10월 15일,오리지날 양념치킨 반마리/1(추가메뉴(통새우 멘보샤)),여기가 특히 맛있어요.,5,5,5,님 매산세류점 단골고객님의 리뷰는 언제나 기분이 좋습니다저희 치킨 맛있게 드셨다니 넘 행복합니다매산세류점 늘 맛있다는 칭찬에 기분업입니다더욱더 책임감을 가지고 초심을 잃지 않고 더욱더 노력 하겠습니다항상 좋은 고객님들과 나누고 소통하고 고객님들만 생각하면서 일하겠습니다언제나 치킨이 생각날때 찾아주세요맛있는 치킨으로 보답드리겠습니다오늘도 즐거운 날 되세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/979df4be9d38ed268adcc559d2863248_tn.jpg
2021년 10월 14일,권선동,BBQ-수원매산세류점,ba**님,2021년 10월 14일,황금올리브치킨/1,맛 양 배달 모두별5개,5,5,5,님 이번주도  여전히 번 주문해 주시고 너무너무 감사 드립니다제가 지난번 인동 배달 갔을때 남자분이 받으시던데 이번 전화 주신분은 여자분이시더라구요제가 좀 헷갈린건지 모르겠지만 암튼 너무너무 감사감사 인사 올립니다다시한번 진심으로 감사 인사 올리며 하시는 모든일 잘 이루어지시길 기도 드립니다항상 행복하세요   ,https://rev-static.yogiyo.co.kr/4f0cf092598db47dcb71b50f65e373ed_tn.jpg
2021년 10월 14일,권선동,BBQ-수원매산세류점,ba**님,2021년 10월 14일,황금올리브치킨/1,맛 양 배달 모두별5개,5,5,5,님 이번주도  여전히 번 주문해 주시고 너무너무 감사 드립니다제가 지난번 인동 배달 갔을때 남자분이 받으시던데 이번 전화 주신분은 여자분이시더라구요제가 좀 헷갈린건지 모르겠지만 암튼 너무너무 감사감사 인사 올립니다다시한번 진심으로 감사 인사 올리며 하시는 모든일 잘 이루어지시길 기도 드립니다항상 행복하세요   ,https://rev-static.yogiyo.co.kr/a0b775bd0eafb8dcaca79c4f0b95248b_tn.jpg
2021년 10월 14일,권선동,BBQ-수원매산세류점,sk**님,2021년 10월 14일,"황금올리브 속안심 반마리/1,핫황올 블랙페퍼 순살/1,코카-콜라 1.25L/1,GPA500cc/1,바이젠500cc/1",맛있는 한끼였습니다.,5,5,5,님 저희 치킨을 이용해주셔서 너무너무 감사드립니다소중한 시간 내주셔서 최고의 별점으로 응원해주셔서 너무 너무 감동입니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트 선물선택해서  적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,이미지는 없어요
2021년 10월 14일,권선동,BBQ-수원매산세류점,tr**님,2021년 10월 14일,황금올리브（반반）/1,말모 최고의 비비큐 가맹점,5,5,5,님중에 매산세류점 치킨을 맛있게 드셨다는 칭찬 너무 너무 감사드립니다저희 지점에 전 제품개발및 관리 총괄상무님께서 관리하고 계시거든요전제품을 메뉴얼에 입각하여 정성스럽게 조리되고 관리되고 있습니다언제든지 필요한 사항있으면 요청해주시면 성심성의껏경청하고 꼭 조치해드리겠습니다ㅎㅎ저희의 기쁨입니다오늘도 행복하고 즐거운 날 되세요매산세류점 점주올림,이미지는 없어요
2021년 10월 14일,권선동,BBQ-수원매산세류점,ra**님,2021년 10월 14일,"핫크리스피 반마리/1(추가메뉴(양념소스추가,통새우 멘보샤))",와  반마리도 양이너무많네요 배터져요!! 멘보샤 소스도 포함되거나 따로있다면좋을텐데 멘보샤도 맛잇어요 새우살통통함,5,5,5,저희 제품을 이용해주시고 최고의 별점과 멋진리뷰 정말정말 감사드립니다늦지않게 따뜻하게 제품이 도착한것 같아 다행입니다저희 매산세류점은 품질을 최우선으로 생각하고 업무 하고 있습니다 본사 상품담당 총괄 이사님으로 근무하시던 분이 매장에서 직접 조리하고계시기 때문에 품질은 타점포대비 월등하다고 자부 합니다앞으로도 더 잘하는  매산세류점이 되도록 하겠으며 다음번 주문 시 아이디외 리뷰이벤트라고 적어 주시면 치즈볼 서비스 보내드리겠습니다항상 건강하시고 늘 기분좋은 일만 함께 하시길 바랍니다,https://rev-static.yogiyo.co.kr/b08a7fa3d3db79a3ee757063be2a18f5_tn.jpg
2021년 10월 13일,권선동,BBQ-수원매산세류점,dn**님,2021년 10월 13일,황올한 깐풍치킨/1,닭 안익어서옴   최악임 사장님과통화후 환불 해주겠다고는 하지만치킨에 대한 예의가 아님사장님 사고처리가 그나마 진심인거 같아 받아드렸네여다음부터 이런일 없었으면해여,3,3,3,님 너무너무 송구 합니다입이 열개라도 할말이 없습니다  다음붜는 다시는 그런일 없도록 최선을 다하겠습니다다시 한번 죄송하다는 말씀 올립니다감사합니다  비비큐매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/14e07c499cd1d028605c22c99af81018_tn.jpg
2021년 10월 13일,권선동,BBQ-수원매산세류점,se**님,2021년 10월 13일,핫황올 블랙페퍼 닭다리/1,너무 맛나요~~10점,5,5,5,저희 제품을 이용해주시고 최고의 별점과 멋진리뷰 정말정말 감사드립니다늦지않게 따뜻하게 제품이 도착한것 같아 다행입니다저희 매산세류점은 품질을 최우선으로 생각하고 업무 하고 있습니다 본사 상품담당 총괄 이사님으로 근무하시던 분이 매장에서 직접 조리하고계시기 때문에 품질은 타점포대비 월등하다고 자부 합니다앞으로도 더 잘하는  매산세류점이 되도록 하겠으며 다음번 주문 시 아이디외 리뷰이벤트라고 적어 주시면 치즈볼 서비스 보내드리겠습니다항상 건강하시고 늘 기분좋은 일만 함께 하시길 바랍니다,이미지는 없어요
2021년 10월 13일,권선동,BBQ-수원매산세류점,1c**님,2021년 10월 13일,황금올리브치킨순살양념/1(추가메뉴(오징어튀김)),양도 많고 정말 맛있어요.,5,5,5,님  저희 매산세류점 고객님의 리뷰 칭찬은 너무 행복한 에너지 입니다늘 진심으로 감사하다는 말 전해드립니다맛있게 드셔주셔서 저희도 넘 행복합니다앞으로도 더 맛있고 더 좋은 서비스로 고객님 치킨을책임지겠습니다늘 기분좋은일이 고객님과 함께 하시길 바랍니다또 뵙겠습니다고객님매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/54297be2585e5adfdbb40512b9ff6988_tn.jpg
2021년 10월 13일,권선동,BBQ-수원매산세류점,qu**님,2021년 10월 13일,황금올리브치킨/1(추가메뉴(양념소스추가)),맛읶눈데 평소보다 더 많이 튀겨졌던거같아요...ㅠ,4,5,5,님  만족스럽지 못한 치킨을 제공드린것 같아 너무 죄송합니다이번주 행사가 있어 후라이어가 좀 과열된것 같아요다음주문시 코멘트 남겨주세요김성현 메뉴품질 불만족컴플레인 남겨주시면 죄송한 마음 담아서비스 챙겨 드릴께요리뷰댓글에 죄송하단말 그리고 나중에 잘하겠습니다라는 말만계속 맴도네요ㅠㅠ너무 면목이 없어서요다음에 만회하겠습니다즐거운 날되시고요항상 건강유의하세요매산세류점 점주 올림,이미지는 없어요
2021년 10월 13일,권선동,BBQ-수원매산세류점,mn**님,2021년 10월 13일,"황금올리브（반반）/1,필스너500cc/1",수원올때마다 비비큐 여러번시켜먹어 봤는데요이지점이 최고에요. 촉촉하고 오버쿡되지않아서 진짜 맛있네요. 수제맥주도 같이 주문해봤는데 만족해요,5,5,5,중에 매산세류점이 제일 맛있다는 칭찬 너무 너무 감사드립니다저희 지점에 전 제품개발및 관리 팀장님께서 관리하고 계시거든요전제품을 메뉴얼에 입각하여 정성스럽게 조리되고 관리되고 있습니다고객님이 하면 저희 매산세류점이 떠오를수 있도록늘 제대로된 맛있는 치킨을 전송해드리겠습니다언제든지 필요한 사항있으면 요청해주시면 성심성의껏경청하고 꼭 조치해드리겠습니다ㅎㅎ그리고 고객님의 의견을 항상 소중하게 새기고 손익보단고객만족을 더 중요하게 생각하겠습니다항상 건강하시고 오늘도 즐거운 날 되세요,https://rev-static.yogiyo.co.kr/0467e5130d60ee1adbe1034b30fc5b0a_tn.jpg
2021년 10월 12일,권선동,BBQ-수원매산세류점,co**님,2021년 10월 12일,핫 황금올리브 콤보반반（블랙페퍼＋찐킹소스）/1,맛있어요.양도 다른지점에 비해 많은거 같은데요?페퍼 첨먹어봤는데 맛있네유 ㅎㅎ,5,5,5,중에 매산세류점이 제일 맛있다는 칭찬 너무 너무 감사드립니다저희 지점에 전 제품개발및 관리 팀장님께서 관리하고 계시거든요전제품을 메뉴얼에 입각하여 정성스럽게 조리되고 관리되고 있습니다고객님이 하면 저희 매산세류점이 떠오를수 있도록늘 제대로된 맛있는 치킨을 전송해드리겠습니다언제든지 필요한 사항있으면 요청해주시면 성심성의껏경청하고 꼭 조치해드리겠습니다ㅎㅎ그리고 고객님의 의견을 항상 소중하게 새기고 손익보단고객만족을 더 중요하게 생각하겠습니다항상 건강하시고 오늘도 즐거운 날 되세요,https://rev-static.yogiyo.co.kr/12cc2bdef0f4be812d3fe6e3871f4b59_tn.jpg
2021년 10월 12일,권선동,BBQ-수원매산세류점,mi**님,2021년 10월 12일,황금올리브치킨/1,후라이드는 역시 황올~맛있게 잘 먹었습니다,5,5,5,님 저희 매산세류점을 이용해주셔서 너무 감사드립니다최고의 별점으로 응원해주셔서 넘 감사합니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트선물 선택하시고 적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/8057ffe6ddd788fef8ff1fa8ba4783ac_tn.jpg
2021년 10월 12일,권선동,BBQ-수원매산세류점,bb**님,2021년 10월 12일,오리지널 콤보반반（황금올리브＋레드착착）/1,언제먹어도 맛있습니다~~,5,5,0,님 매산세류점 찐찐 고객님저희 매산세류점을 이용해주시고 이렇게 예술적인 사진까지 올려주시고 넘 감사드립니다진심으로 감사하다고 전해드립니다항상 고객님의 치킨은 저희 매산세류점이 책임지고 최고의 품질로만전송해드리기위해 최선의 노력을 다하겠습니다고객님들이 사랑으로요더 발전하는 매산세류점이 되겠습니다오늘도 즐거운 날되시고요 항상 건강유의하세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/d9e6b83fa2ca079a29be950bb957a5a2_tn.jpg
2021년 10월 12일,권선동,BBQ-수원매산세류점,no**님,2021년 10월 12일,황금올리브치킨/1,맛잇어요매산세류점 포장해왔어요가게도 깨끗해요굳굳,5,5,0,님 저희 치킨을 이용해주셔서 너무너무 감사드립니다소중한 시간 내주셔서 최고의 별점으로 응원해주셔서 너무 너무 감동입니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트 선물선택해서  적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/38893852409b7547ebaf69723f7a8006_tn.jpg
2021년 10월 12일,권선동,BBQ-수원매산세류점,di**님,2021년 10월 12일,치즐링/1,치킨이 정말 맛있엇어요  : ),5,5,5,님 저희 매산세류점을 이용해주셔서 너무너무 감사합니다너무 맛있게 드셨다는 리뷰에 심쿵입니다좋은 올리브유와 신선육으로 더욱더 정성스럽게 조리해서 다음주문시에도맛있는 치킨 보내드릴께요다음주문시 리뷰이벤트 안하셨으면 꼭 이용해주시고요항상 변함없는 맛과 서비스로 만족만을 드리는 매장이 되도록 노력하겠습니다믿고 주문해주세요매산세류점 점주올림,이미지는 없어요
2021년 10월 12일,권선동,BBQ-수원매산세류점,ki**님,2021년 10월 12일,"황올한 깐풍순살 반마리/1,포테이토치즈그라탕/1,케이준감자/1",감자튀김 시키면 보통 케찹도 같이 주는데 케찹이 없네요,5,5,5,님 감자튀김에 케챺을 빠뜨린 듯하여 너무너무 송구합니다다음부터는 실수를 줄이도록 최선을 다하겠습니다항상 건강하시고 행복하시길 기도드립니다비비큐매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/9756f0d79d5f9656c55a3179322988ec_tn.jpg
2021년 10월 12일,권선동,BBQ-수원매산세류점,ho**님,2021년 10월 12일,"황금올리브치킨/1,오징어튀김/1,케이준감자/1,새우스틱/1",포장해놓은지 오래됐는지 감자튀김 오징어튀김 새우스틱 눅눅 그리고 닭도 미지근한데다가닭고기에 검은피들이 뭉친부분많네요 여러번 시켜먹었지만 이번엔좀 실망스럽습니다,1,5,0,단골 님 너무너무 송구 합니다감자튀김 새우스틱 오징어어튀김이 만족스럽지 못하게 전달되어서요너무넘 죄송합니다품질관리가 배달시 쉽지 않는 제품이라도 더욱더 최선을 다해따뜻한 제품을 제공하도록 더 노력하겠습니다너무 죄송하고 송구합니다그래도 너그러운 마음으로 별점 배려해주셔서 너무 감사드립니다더 잘할께요고객님오늘도 즐거운 날 되세요 항상 건강유의하시고요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/cc121dc46d9c3393cec47bb15c59989b_tn.jpg
2021년 10월 12일,권선동,BBQ-수원매산세류점,qh**님,2021년 10월 12일,황올한 깐풍순살/1,기대했던맛이랑 너무 다르네요.양은 어마무시요. 양념이 하나도 고기에 안 베어있어요.배달이 느리니까 튀김의 맛이 하나도 안나네요.감자튀김은 눅눅해서 먹기가 영.두번다시는 안 먹도록 하겠습니다.,3,5,3,님 깐풍순살 주문해 주셨는데 기대하는 맛이 아니라서 너무 송구 합니다비가오거나 행사하는 날이면 배달대행 기사님이 너무 늦게 매장에 도착하십니다  ㅠㅠ다시한번 송구하다는 말씀 올리며 항상 건강하시고 행복한 날들만 가득하시길 기도 드립니다감사합니다  꾸뻑,이미지는 없어요
2021년 10월 11일,권선동,BBQ-수원매산세류점,ws**님,2021년 10월 11일,치즐링/1,잘 먹었습니다~~~~~,5,5,5,비비큐는 특히 좋은 튀김용 올리브유로 조리해서 더욱더 바삭하고 담백하고 고소합니다저희 엑스트라 버진 올리뷰의 장점은 불포화지방산으로 트랜스지방이없고 피부미용에 좋고 항산화물질을 함유하고 있어 노화방지 및콜레스텔롤 수치를 낮추고 심혈관 질환 및 예방에 좋습니다치킨대학에서 올리브유의 장점에 대하여 배웠는데 한번 써봤습니다ㅎㅎ좋데유앞으로도 건강한 치킨 맛에 대해서 믿고 드실수 있는 치킨을 조리해서 보내드리겠습니다소중한 시간내주셔서 올려주신 리뷰와 멋진 사진 넘 감사드려요오늘도 행복하시길 기원합니다,이미지는 없어요
2021년 10월 11일,권선동,BBQ-수원매산세류점,hd**님,2021년 10월 11일,황금올리브닭다리/1,아니 선생님들 치킨을 시켰는데 왜 머리카락까지 같이 튀겨서 보내주시나요? 롤드컵 보면서 개신나게 먹고있었는데 먹다가 머리카락 보고 식욕 개떨어지네요 진짜,1,3,5,님 제품에 머리카락이 들어있어 너무너무 송구 합니다조심한다고 하는데도 머리카락이 들어가서 불편하게해 드려서 다시한번 죄송하다는 말씀 올리며 다음번 주문 시 상기 내용 코멘트해 주시면 서비스 올리도록 하겠습니다항상 건강하시고 행복하시길 기도 드립니다감사합니다  비비큐매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/c60b7df8353ad49e20033a8cd0a5aa8d_tn.jpg
2021년 10월 11일,권선동,BBQ-수원매산세류점,jo**님,2021년 10월 11일,"황금올리브 속안심 반마리/1,황올한 깐풍순살 반마리/1",반반메뉴 너무 좋아요한마리씩 시키기는 부담되는데..먹고 싶은걸로 각각 먹을수 있어 짱 좋네요전 메뉴 다 반반해주세요~^^,5,5,5,님 저희 매산세류점을 황금올리브 반반을 이용해주셔서 너무너무 감사합니다너무 맛있게 드셨다는 리뷰에 심쿵입니다좋은 올리브유와 신선육으로 더욱더 정성스럽게 조리해서 다음주문시에도맛있는 치킨 보내드릴께요다음주문시 리뷰이벤트 안하셨으면 꼭 이용해주시고요항상 변함없는 맛과 서비스로 만족만을 드리는 매장이 되도록 노력하겠습니다믿고 주문해주세요매산세류점 점주올림,https://rev-static.yogiyo.co.kr/473f313a5704ee27af7015786f774847_tn.jpg
2021년 10월 11일,권선동,BBQ-수원매산세류점,an**님,2021년 10월 11일,"황금올리브 반마리/1,황금올리브닭다리/1",행사하는데도 생각보다 빠르게 배달 되었습니다.잘 먹었습니다.,5,5,5,님 저희 치킨을 이용해주셔서 너무너무 감사드립니다소중한 시간 내주셔서 최고의 별점으로 응원해주셔서 너무 너무 감동입니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트 선물선택해서  적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,이미지는 없어요
